Symbol,Date,Open,High,Low,Close,Volume
CLDB,22-May-2020,13.77,13.77,13.07,13.075,800
CLDX,22-May-2020,2.62,2.74,2.5599,2.69,375800
CLEU,22-May-2020,4.5747,4.99,4.5747,4.97,6200
CLFD,22-May-2020,13.58,13.58,13.24,13.55,7600
CLGN,22-May-2020,10.42,10.42,10.08,10.09,1300
CLIR,22-May-2020,0.63,0.6442,0.507,0.57,476100
CLLS,22-May-2020,20.75,21.97,20.54,21.02,277400
CLMT,22-May-2020,2.6,2.6196,2.5,2.57,86700
CLNE,22-May-2020,2.03,2.03,1.96,2,662800
CLOU,22-May-2020,19.1,19.38,19.0179,19.35,655200
CLPS,22-May-2020,1.93,1.94,1.83,1.88,24400
CLPT,22-May-2020,3.71,4.11,3.71,4.1,46600
CLRB,22-May-2020,1.41,1.4535,1.4,1.41,25500
CLRBZ,22-May-2020,0.05,0.05,0.05,0.05,500
CLRO,22-May-2020,1.7,1.77,1.65,1.74,17100
CLSD,22-May-2020,1.88,2,1.86,1.98,401300
CLSK,22-May-2020,2.22,2.22,2.02,2.13,3034600
CLSN,22-May-2020,2.6,3.28,2.41,3.03,22563700
CLUB,22-May-2020,0.51,0.5143,0.4755,0.51,487100
CLVS,22-May-2020,7.41,7.5,6.95,7.01,9107900
CLWT,22-May-2020,2.13,2.22,2.12,2.22,7200
CLXT,22-May-2020,4.39,4.53,4.35,4.53,21500
CMBM,22-May-2020,4.02,4.065,3.92,4.05,10500
CMCO,22-May-2020,26.25,26.905,25.67,26.33,70500
CMCSA,22-May-2020,38.67,39,38.465,38.74,12383100
CMCT,22-May-2020,10.34,10.555,10.09,10.46,19400
CME,22-May-2020,177.92,178.98,176.02,178.8,999300
CMFNL,22-May-2020,19.3,19.3,19.28,19.3,500
CMLS,22-May-2020,3.89,4.35,3.86,4.24,194400
CMPR,22-May-2020,80.78,81.235,80,80.26,215700
CMRX,22-May-2020,3.37,3.38,3.22,3.34,463200
CMTL,22-May-2020,17.49,17.49,16.5,17.14,219400
CNAT,22-May-2020,0.63,0.63,0.525,0.555,3043100
CNBKA,22-May-2020,69.51,69.51,68.15,68.62,9600
CNCE,22-May-2020,9.96,10.76,9.955,10.11,101200
CNCR,22-May-2020,27.33,27.609,27.1,27.45,11800
CNDT,22-May-2020,2.29,2.31,2.16,2.235,1204900
CNET,22-May-2020,1,1.04,0.9011,0.9165,335400
CNFR,22-May-2020,2.675,2.72,2.675,2.72,2400
CNFRL,22-May-2020,17,17.2,15.3001,17.2,800
CNNB,22-May-2020,9.19,9.19,8.72,8.9505,10600
CNOB,22-May-2020,13.57,13.64,13.29,13.55,80000
CNSL,22-May-2020,5.67,5.705,5.51,5.66,251500
CNST,22-May-2020,35.97,38.39,35.785,37.15,566900
CNTG,22-May-2020,16.37,17.45,16.34,16.72,7900
CNTY,22-May-2020,4.97,4.99,4.625,4.88,1039800
CNXN,22-May-2020,41.1,42.04,40.875,41.82,46300
COCP,22-May-2020,0.93,1.07,0.9211,0.96,4162700
CODA,22-May-2020,4.7,4.82,4.53,4.69,54900
CODX,22-May-2020,17.66,18.8,17.58,18.55,2741000
COFS,22-May-2020,28.45,30,28.45,30,21900
COHR,22-May-2020,143.32,144.345,139.8,142.95,134400
COHU,22-May-2020,15.35,15.49,14.971,15.3,175400
COKE,22-May-2020,234,237.95,231.86,236.59,19800
COLB,22-May-2020,23.04,23.25,22.28,22.49,239600
COLL,22-May-2020,22.52,22.6599,22.3,22.52,224400
COLM,22-May-2020,70.25,70.44,68.33,69.22,259500
COMM,22-May-2020,9.32,9.41,9.05,9.19,2494500
COMT,22-May-2020,22.76,22.8499,22.57,22.71,29600
CONE,22-May-2020,70.12,72.37,69.81,72.31,825200
CONN,22-May-2020,6.2,6.55,6.04,6.28,644400
COOP,22-May-2020,10.33,10.33,9.75,9.89,451100
CORE,22-May-2020,25.78,25.87,25.13,25.59,144500
CORT,22-May-2020,15.75,16.25,15.4806,15.75,1678100
CORV,22-May-2020,0.416,0.4189,0.415,0.4165,1839600
COST,22-May-2020,302.01,303.94,300.83,302.43,2366300
COUP,22-May-2020,216.44,228.45,213.57,227.48,1974100
COWN,22-May-2020,13.08,13.34,12.915,13.22,163300
COWNL,22-May-2020,24.13,24.19,24.13,24.19,1200
COWNZ,22-May-2020,23.352,23.875,23.352,23.875,7600
CPAA,22-May-2020,10.32,10.6,10.32,10.6,300
CPAH,22-May-2020,3.14,3.15,3.05,3.15,19400
CPHC,22-May-2020,10.35,10.45,10.07,10.45,1800
CPIX,22-May-2020,3.56,3.63,3.51,3.54,35300
CPLP,22-May-2020,8.03,8.06,7.87,8.05,59600
CPRT,22-May-2020,85.79,87.74,85.43,86.25,2061100
CPRX,22-May-2020,4.4,4.5,4.325,4.42,1008600
CPSH,22-May-2020,1.42,1.43,1.3846,1.42,35700
CPSI,22-May-2020,21.91,21.91,20.74,21.3,68900
CPSS,22-May-2020,2.71,2.71,2.57,2.66,4000
CPST,22-May-2020,2.5,2.525,2.4,2.52,106800
CPTA,22-May-2020,2.5035,2.7,2.5035,2.68,95400
CPTAG,22-May-2020,17.2499,17.59,17.2172,17.5072,13100
CPTAL,22-May-2020,17.02,17.6,16.83,17.2501,6400
CPZ,22-May-2020,14.64,14.97,14.61,14.805,18700
CRAI,22-May-2020,39.41,39.49,37.83,38.46,15300
CRBP,22-May-2020,7.85,8.32,7.7,8.06,2414500
CRDF,22-May-2020,2.05,2.1,1.95,2.06,152200
CREE,22-May-2020,50.72,51.82,50.26,51.73,636700
CREG,22-May-2020,2.33,2.34,2.28,2.3,91500
CRESY,22-May-2020,3.51,3.608,3.3394,3.51,188200
CREX,22-May-2020,2.4,2.85,2.4,2.51,1614200
CREXW,22-May-2020,0.302,0.35,0.25,0.299,9700
CRIS,22-May-2020,0.82,0.83,0.7602,0.82,74800
CRMT,22-May-2020,80,80,72.09,77.46,99600
CRNC,22-May-2020,32.33,34.48,32.06,33.2,990100
CRNT,22-May-2020,2.34,2.35,2.2856,2.32,227300
CRNX,22-May-2020,18.71,18.97,17.41,18.36,204600
CRON,22-May-2020,6.27,6.865,5.94,6.7,17845900
CROX,22-May-2020,27.18,27.31,26.26,26.71,978900
CRSAW,22-May-2020,0.81,0.81,0.81,0.81,200
CRSP,22-May-2020,67.45,70.115,66.76,69.94,899100
CRTO,22-May-2020,9.84,10,9.74,9.81,505800
CRTX,22-May-2020,56.5,56.72,54.29,55.08,374400
CRUS,22-May-2020,73.42,73.58,71.84,73.48,405500
CRVL,22-May-2020,57.29,58.12,55.71,58.07,52400
CRVS,22-May-2020,3.6,4.09,3.51,3.97,128900
CRWD,22-May-2020,81,82.7,80,82.22,2823000
CRWS,22-May-2020,4.7,4.76,4.67,4.76,12400
CSA,22-May-2020,37.29,37.35,36.7464,37.185,12500
CSB,22-May-2020,34.17,34.17,33.59,34,6000
CSBR,22-May-2020,8.97,9.545,8.8401,9.25,51400
CSCO,22-May-2020,44.67,44.95,44.12,44.9,12592800
CSF,22-May-2020,36.6681,36.8152,36.42,36.8152,13300
CSFL,22-May-2020,14.3,14.43,13.845,14,458800
CSGP,22-May-2020,645.4,662.05,644,659.1,609600
CSGS,22-May-2020,46.22,46.37,45.47,46.36,152200
CSII,22-May-2020,37.71,37.93,36.51,37.01,245800
CSIQ,22-May-2020,18.69,18.69,18.08,18.2,1031300
CSML,22-May-2020,20,20.0781,19.8,20.0781,6100
CSOD,22-May-2020,36.27,36.48,35.33,36.02,663900
CSPI,22-May-2020,7.57,8.19,7.57,7.98,2000
CSQ,22-May-2020,11.58,11.66,11.53,11.63,196000
CSSE,22-May-2020,7.94,8.05,7.73,7.99,5000
CSSEP,22-May-2020,23.33,23.44,23.33,23.43,6100
CSTE,22-May-2020,10.84,10.84,10.42,10.62,87900
CSTL,22-May-2020,37.94,38.32,35.8001,37.93,153100
CSTR,22-May-2020,11.02,11.26,10.93,11.07,25300
CSWC,22-May-2020,13.39,13.51,13.15,13.51,39500
CSWCL,22-May-2020,23.566,23.79,23.5241,23.79,2200
CSWI,22-May-2020,66.42,66.42,65.38,66.15,39600
CSX,22-May-2020,67.5,68.63,67.42,68.53,2723600
CTAS,22-May-2020,241.57,242.13,239.68,240.65,436300
CTBI,22-May-2020,31.19,31.47,30.8,31.29,34300
CTG,22-May-2020,4.0862,4.1939,4.05,4.15,15200
CTHR,22-May-2020,0.72,0.7431,0.6711,0.69,1024500
CTIB,22-May-2020,1.2618,1.2618,1.24,1.24,700
CTIC,22-May-2020,1.03,1.05,1,1.05,148100
CTMX,22-May-2020,9.44,9.49,9.09,9.28,544800
CTRC,22-May-2020,0.29,0.29,0.27,0.275,1716700
CTRE,22-May-2020,18.51,18.84,18.17,18.82,394400
CTRM,22-May-2020,0.65,0.6782,0.6351,0.668,640000
CTRN,22-May-2020,14.35,14.8899,13.9056,14.3,102300
CTSH,22-May-2020,52.02,52.04,50.925,51.45,2718000
CTSO,22-May-2020,10.27,10.5,10.12,10.44,270500
CTXR,22-May-2020,1.03,1.04,0.9001,0.91,6401000
CTXS,22-May-2020,137.16,137.88,135.13,137.04,1616300
CUBA,22-May-2020,3.78,3.815,3.66,3.66,16600
CUE,22-May-2020,30.54,30.81,29.69,30.1,174300
CUTR,22-May-2020,13.4,13.5,12.535,12.65,176000
CVBF,22-May-2020,18.16,18.29,17.86,18.03,383500
CVCO,22-May-2020,180.68,187.23,175.5139,186.73,64700
CVCY,22-May-2020,14.31,14.31,13.86,14.14,19200
CVET,22-May-2020,15.27,15.98,14.715,15.6,1348100
CVGI,22-May-2020,1.87,1.94,1.77,1.89,249100
CVGW,22-May-2020,59.79,60.32,58.28,58.65,62700
CVLT,22-May-2020,35.61,36.14,35.46,36.09,274500
CVLY,22-May-2020,12.1,12.31,11.68,12.13,17600
CVTI,22-May-2020,11.26,11.58,10.4,10.67,434300
CVV,22-May-2020,2.94,3.1199,2.94,3.04,2100
CWBC,22-May-2020,6.26,6.39,6.2,6.39,1600
CWBR,22-May-2020,2.56,2.7,2.56,2.63,107600
CWCO,22-May-2020,14.24,14.61,14.16,14.61,26000
CWST,22-May-2020,50.38,50.96,50.01,50.93,142300
CXDC,22-May-2020,0.9552,0.9552,0.9,0.9301,64600
CXSE,22-May-2020,83.87,83.87,82.57,82.65,22000
CYAD,22-May-2020,8.35,8.57,8.33,8.43,8400
CYAN,22-May-2020,2.07,2.132,2.03,2.1,2700
CYBE,22-May-2020,30.75,31.1,30.54,30.87,43900
CYBR,22-May-2020,98.69,100.9532,97.42,100.32,371200
CYCC,22-May-2020,5.36,5.69,5.16,5.36,1890000
CYCN,22-May-2020,4.03,4.38,3.95,4.29,115700
CYRN,22-May-2020,1.18,1.2512,1.18,1.18,33800
CYRX,22-May-2020,21.47,22.79,20.86,22.73,1127500
CYTK,22-May-2020,21.5,21.94,21.02,21.91,456300
CZNC,22-May-2020,18.45,18.45,17.52,17.86,15500
CZR,22-May-2020,10.98,11.25,10.89,11.11,8472300
CZWI,22-May-2020,7.5,7.54,7.31,7.5,6600
DAIO,22-May-2020,2.91,3.1488,2.91,3.13,8800
DAKT,22-May-2020,4.32,4.32,4.1059,4.28,141900
DALI,22-May-2020,17.1,17.12,17.08,17.12,7900
DARE,22-May-2020,1.03,1.05,1.03,1.05,139000
DAX,22-May-2020,22.985,23.13,22.9075,23.0478,1000
DBCP,22-May-2020,6.9,7,6.55,6.97,40100
DBVT,22-May-2020,4.44,4.6,4.34,4.5,159700
DBX,22-May-2020,22.35,22.35,21.605,21.665,11759300
DCAR,22-May-2020,1.19,1.23,1.07,1.19,3315600
DCOM,22-May-2020,13.89,13.91,13.46,13.73,152600
DCPH,22-May-2020,59.31,60.37,57.81,59.23,272300
DCTH,22-May-2020,7.46,7.91,7.45,7.62,15400
DDIV,22-May-2020,19.0335,19.1528,18.98,19.1528,9300
DDOG,22-May-2020,70.05,74,70,73.04,4724300
DENN,22-May-2020,10.61,10.74,10.39,10.62,674600
DFFN,22-May-2020,1.06,1.3,1.03,1.24,8985900
DFNL,22-May-2020,17.37,17.37,17.16,17.2957,5500
DGICA,22-May-2020,14.61,14.62,14.295,14.44,21600
DGII,22-May-2020,11.25,11.25,10.87,10.995,63300
DGLD,22-May-2020,16.5,16.545,16.31,16.361,62700
DGLY,22-May-2020,0.8099,0.8099,0.78,0.8042,140500
DGRE,22-May-2020,21.04,21.04,20.8,20.86,6800
DGRS,22-May-2020,27.61,27.71,27.25,27.7047,6000
DGRW,22-May-2020,43.16,43.25,42.965,43.22,356800
DHC,22-May-2020,3.12,3.1299,2.82,2.87,1293600
DHCNI,22-May-2020,17.245,17.245,16.7014,16.84,18600
DHCNL,22-May-2020,17.9,18,17.33,17.64,15300
DHIL,22-May-2020,103.58,104.23,102.72,104,3800
DINT,22-May-2020,16.35,16.35,16.15,16.165,19200
DIOD,22-May-2020,46.77,48.01,46.51,47.99,272800
DISCA,22-May-2020,20.75,20.95,20.21,20.295,4316600
DISCB,22-May-2020,37.01,37.25,37.01,37.25,900
DISCK,22-May-2020,18.73,18.9,18.29,18.365,1186200
DISH,22-May-2020,28.64,29.89,28.47,29.56,2741400
DJCO,22-May-2020,278,279,278,278.87,1800
DKNG,22-May-2020,28.47,29.48,27.56,29.11,6474800
DKNGW,22-May-2020,16.41,17.89,16.0502,17.59,269000
DLHC,22-May-2020,6.35,6.75,6.35,6.75,40900
DLPN,22-May-2020,0.56,0.575,0.5232,0.557,174900
DLTH,22-May-2020,4.27,4.49,4.1025,4.47,231800
DLTR,22-May-2020,81.41,82.41,79.78,81.7,2403900
DMAC,22-May-2020,4.75,4.9,4.58,4.7,49800
DMLP,22-May-2020,11.67,11.6799,11.35,11.59,41300
DMPI,22-May-2020,0.86,0.945,0.8204,0.92,601100
DMRC,22-May-2020,15.86,16.4227,15.71,16.17,83000
DMTK,22-May-2020,14,14.195,13.22,13.48,50700
DNJR,22-May-2020,0.79,0.8378,0.7709,0.8014,73200
DNKN,22-May-2020,65.02,65.07,63.83,64.57,452000
DNLI,22-May-2020,24.39,25.495,24.04,25.45,356600
DOCU,22-May-2020,136.17,136.18,131.64,133,2937600
DOGZ,22-May-2020,1.11,1.11,1.07,1.07,3800
DOMO,22-May-2020,24.64,25.11,24.25,25.01,732100
DOOO,22-May-2020,30.92,32.71,30.9,31.95,137200
DORM,22-May-2020,66.82,66.82,65.65,66.47,122200
DOX,22-May-2020,62.45,63.35,62.1,63.25,568900
DOYU,22-May-2020,7.5,7.5,6.91,6.91,2055100
DPHCW,22-May-2020,0.73,0.73,0.73,0.73,600
DRAD,22-May-2020,2.8,3.15,2.2237,2.35,7049500
DRADP,22-May-2020,6.35,6.35,6.35,6.35,200
DRIO,22-May-2020,6.76,7,6.76,6.9,9700
DRIV,22-May-2020,13.12,13.12,13,13.083,10600
DRNA,22-May-2020,22.14,23.525,21.89,23.1,460500
DRRX,22-May-2020,2.5,2.6,2.45,2.47,977000
DRTT,22-May-2020,1.19,1.24,1.16,1.2,343400
DSGX,22-May-2020,44.15,45.81,44.09,45.62,124000
DSKE,22-May-2020,2.6,2.7428,2.55,2.72,352300
DSKEW,22-May-2020,0.0499,0.0522,0.045,0.045,27700
DSLV,22-May-2020,10.69,10.79,10.31,10.58,567800
DSPG,22-May-2020,17.57,17.59,17.08,17.29,123200
DSWL,22-May-2020,2.48,2.55,2.47,2.47,5800
DTEA,22-May-2020,0.78,0.7899,0.73,0.77,52100
DTIL,22-May-2020,7.66,7.873,7.16,7.35,379100
DTSS,22-May-2020,2.05,2.05,1.8501,1.94,5000
DUOT,22-May-2020,4.6759,4.6923,4.442,4.442,5500
DUSA,22-May-2020,21.875,21.935,21.8159,21.8821,6300
DVAX,22-May-2020,5.4,5.71,5,5.13,11450400
DVLU,22-May-2020,13.56,13.56,13.56,13.56,1000
DVOL,22-May-2020,19.7093,19.78,19.66,19.7757,17900
DVY,22-May-2020,78.46,78.675,77.87,78.63,622900
DWAS,22-May-2020,49.34,49.92,49.34,49.92,9000
DWAT,22-May-2020,9.76,9.76,9.76,9.76,400
DWAW,22-May-2020,26.37,26.46,26.37,26.3932,6300
DWEQ,22-May-2020,19.18,19.22,19.18,19.2066,8500
DWFI,22-May-2020,22.53,22.59,22.53,22.59,24400
DWLD,22-May-2020,21.89,21.89,21.67,21.7,71800
DWMC,22-May-2020,19.8,19.935,19.8,19.935,400
DWPP,22-May-2020,25.16,25.38,25.16,25.38,3800
DWSH,22-May-2020,23.77,24.84,23.77,24.36,135000
DWSN,22-May-2020,1.38,1.42,1.37,1.42,20900
DWUS,22-May-2020,25.71,25.78,25.71,25.7269,5700
DXCM,22-May-2020,396.74,405.54,387.12,405.25,728900
DXGE,22-May-2020,25.825,25.9,25.825,25.9,900
DXJS,22-May-2020,36.15,36.2391,36.15,36.2161,1200
DXLG,22-May-2020,0.4279,0.45,0.4004,0.4234,234900
DXPE,22-May-2020,15.29,15.76,14.99,15.67,68100
DXYN,22-May-2020,0.71,0.85,0.71,0.799,158000
DYAI,22-May-2020,5.91,6.07,5.8,5.99,58200
DYNT,22-May-2020,0.688,0.6898,0.665,0.6762,250700
DZSI,22-May-2020,5.5,5.86,5.49,5.81,33500
EA,22-May-2020,117.22,120.01,116.615,119.82,2287300
EARS,22-May-2020,1.13,1.13,1.07,1.09,93500
EAST,22-May-2020,1.7,1.72,1.52,1.6,106500
EBAY,22-May-2020,42.25,43.495,42.21,43.45,9879600
EBAYL,22-May-2020,26.12,26.3,26.12,26.3,13600
EBIX,22-May-2020,20.75,20.75,19.82,20.59,140600
EBIZ,22-May-2020,20.77,20.9,20.6,20.9,35700
EBMT,22-May-2020,17.12,17.2,16.38,17.19,18200
EBSB,22-May-2020,10.82,10.85,10.46,10.61,86500
EBTC,22-May-2020,22.27,22.27,21.4233,22.07,4400
ECHO,22-May-2020,18.74,19.275,18.6,19.23,191200
ECOL,22-May-2020,32.33,32.33,31.12,32.1,224300
ECOR,22-May-2020,0.87,0.95,0.86,0.9369,966600
ECPG,22-May-2020,32.15,32.15,31.33,31.92,134300
EDAP,22-May-2020,2.3,2.52,2.23,2.45,262400
EDIT,22-May-2020,29.37,30.19,28.69,30.1,693000
EDNT,22-May-2020,2.28,2.42,2.25,2.33,139900
EDRY,22-May-2020,3.96,3.96,3.43,3.43,2800
EDSA,22-May-2020,2.93,3,2.8,3,28500
EDUC,22-May-2020,6.33,6.49,6.33,6.45,11300
EEFT,22-May-2020,92.15,92.42,90.84,91.59,266500
EEMA,22-May-2020,60.98,60.98,60.41,60.55,37900
EFAS,22-May-2020,10.9773,10.99,10.9773,10.99,1000
EFOI,22-May-2020,0.68,0.72,0.659,0.7078,582900
EFSC,22-May-2020,26.97,27.14,25.9,26.1,273400
EGAN,22-May-2020,10.08,10.26,9.795,10,96600
EGBN,22-May-2020,30.98,31.18,30.45,31.08,85800
EGLE,22-May-2020,1.92,1.95,1.78,1.87,315500
EGOV,22-May-2020,22.96,23.81,22.8,23.79,327900
EGRX,22-May-2020,52.94,53.22,52.42,53.07,97700
EH,22-May-2020,11.9,11.9,11.57,11.65,10500
EHTH,22-May-2020,133.6,134.76,131.26,133.66,241800
EIDX,22-May-2020,45.19,45.19,44.09,45,30400
EIGI,22-May-2020,3.07,3.31,3.04,3.08,730800
EIGR,22-May-2020,13.24,13.26,12.67,13.19,310000
EKSO,22-May-2020,3.08,3.38,3.04,3.26,112000
ELGX,22-May-2020,0.7404,0.7699,0.715,0.7689,99800
ELOX,22-May-2020,3.38,3.5,3.28,3.5,75800
ELSE,22-May-2020,3.22,3.64,3.2108,3.49,1100
ELTK,22-May-2020,4.15,4.19,4.02,4.085,9400
EMB,22-May-2020,105.85,105.8965,105.3,105.51,2975700
EMCB,22-May-2020,68.933,70.0399,68.933,69.43,200
EMCF,22-May-2020,19.6,20.1999,19,19.58,1800
EMCG,22-May-2020,19.62,19.62,19.41,19.4293,5100
EMIF,22-May-2020,21.23,21.23,20.94,21.01,1500
EMKR,22-May-2020,2.75,2.8,2.74,2.75,169300
EML,22-May-2020,18.44,18.45,17.97,18.4,3200
EMXC,22-May-2020,39.14,39.22,38.88,39.17,15100
ENDP,22-May-2020,3.9,3.955,3.79,3.86,2388700
ENG,22-May-2020,1.03,1.08,1.01,1.03,80400
ENLV,22-May-2020,5.35,5.4,5.25,5.29,47500
ENOB,22-May-2020,3.69,3.765,3.52,3.68,21200
ENPH,22-May-2020,60.84,61.489,55.8,56.42,6710500
ENSG,22-May-2020,42.77,43.31,42.29,43.24,252700
ENT,22-May-2020,2.3,2.35,2.16,2.18,70400
ENTA,22-May-2020,54.93,55.87,54.5,55.3,54400
ENTG,22-May-2020,59.2,59.2,58.04,58.5,576700
ENTX,22-May-2020,2.11,2.15,2,2.04,113100
ENTXW,22-May-2020,0.32,0.3989,0.32,0.3989,1800
ENZL,22-May-2020,49.75,49.9,49.3944,49.785,9200
EOLS,22-May-2020,4.12,6.4662,4.1,4.48,13112100
EPAY,22-May-2020,49.63,49.78,48,48.63,189900
EPIX,22-May-2020,5.12,5.18,4.95,5.04,25000
EPSN,22-May-2020,2.93,2.94,2.85,2.85,32100
EPZM,22-May-2020,18.37,18.805,18.3,18.58,604300
EQ,22-May-2020,3.1431,3.1431,2.99,3.08,7700
EQBK,22-May-2020,15.66,15.94,15.45,15.9,154000
EQIX,22-May-2020,643.11,671.41,641.925,670.02,503000
EQRR,22-May-2020,27.38,27.38,27.38,27.38,100
ERI,22-May-2020,32.28,34.64,30.92,33.54,9689700
ERIC,22-May-2020,8.7,8.93,8.64,8.88,6751900
ERIE,22-May-2020,173.84,173.84,170.02,172.19,63400
ERII,22-May-2020,7.76,7.81,7.69,7.75,116500
ERYP,22-May-2020,8.8,8.8,8.8,8.8,400
ESBK,22-May-2020,11.91,11.91,11.91,11.91,100
ESCA,22-May-2020,9.67,9.95,9.5017,9.72,30300
ESEA,22-May-2020,2.17,2.33,2.17,2.23,2900
ESGD,22-May-2020,56.36,56.53,56.1,56.52,103100
ESGE,22-May-2020,29.42,29.42,29.14,29.28,517000
ESGR,22-May-2020,136.2,136.74,134.1,135.87,53700
ESGRO,22-May-2020,24.65,24.73,24.58,24.6,14200
ESGRP,22-May-2020,24.79,24.91,24.6,24.89,21700
ESGU,22-May-2020,66.4,66.56,66.06,66.54,469700
ESLT,22-May-2020,137.23,137.49,136.23,137.3,14100
ESPO,22-May-2020,46.88,47.14,46.5,47.01,86500
ESPR,22-May-2020,43.71,44.265,42.43,43.51,481700
ESQ,22-May-2020,16.05,17.21,15.82,16.84,44400
ESSA,22-May-2020,12.75,12.75,12.235,12.67,9700
ESSC,22-May-2020,9.75,9.76,9.75,9.75,289600
ESSCR,22-May-2020,0.1301,0.1301,0.1301,0.1301,10000
ESSCW,22-May-2020,0.0586,0.06,0.0499,0.05,54300
ESTA,22-May-2020,17.75,18.01,17.28,17.75,136200
ESXB,22-May-2020,5.59,5.59,5.34,5.48,52000
ETFC,22-May-2020,41.44,41.6,40.86,41.16,1464200
ETNB,22-May-2020,26,27.0299,25.75,26,35000
ETON,22-May-2020,4.8,4.81,4.52,4.78,74000
ETSY,22-May-2020,74.43,78.15,73.4025,77.48,2799000
ETTX,22-May-2020,2.536,2.536,2.39,2.4,13200
EUFN,22-May-2020,12.59,12.61,12.42,12.51,378600
EVBG,22-May-2020,145,147.045,142.9928,144.49,265600
EVER,22-May-2020,49.28,50.32,47.51,49,281700
EVFM,22-May-2020,4.95,5.1,4.12,4.99,8139200
EVGN,22-May-2020,1.13,1.17,1.11,1.14,27600
EVK,22-May-2020,0.738,0.738,0.6501,0.6501,3900
EVLO,22-May-2020,4.2,4.3,4,4.29,31400
EVOK,22-May-2020,2.01,2.39,1.98,2.38,824700
EVOL,22-May-2020,0.96,1.01,0.93,1,9400
EVOP,22-May-2020,21.03,21.69,20.7333,21.55,144500
EVSI,22-May-2020,9.06,9.23,8.62,9.06,42000
EVSIW,22-May-2020,3.59,3.6,3.45,3.45,1500
EWBC,22-May-2020,33.74,34.21,33.11,33.67,771800
EWJE,22-May-2020,31.5204,31.55,31.5204,31.55,700
EWZS,22-May-2020,10.16,10.258,10.005,10.25,66700
EXAS,22-May-2020,83.01,84.66,81.64,83.59,809900
EXC,22-May-2020,36.36,36.88,36.275,36.85,3346600
EXEL,22-May-2020,24.69,24.86,24.2,24.62,2112900
EXFO,22-May-2020,2.43,2.45,2.4077,2.4182,2600
EXLS,22-May-2020,58.73,59.03,57.99,58.9,174900
EXPC,22-May-2020,9.78,9.8,9.78,9.8,2600
EXPD,22-May-2020,72.06,72.25,71.09,72.06,900000
EXPE,22-May-2020,76.96,78.74,74.81,77.95,3481800
EXPI,22-May-2020,8.97,9.25,8.67,9.24,227700
EXPO,22-May-2020,68.87,69.455,68.39,69.43,265700
EXTR,22-May-2020,3.26,3.33,3.13,3.32,742800
EYE,22-May-2020,25.57,26.48,24.74,25.37,410900
EYEG,22-May-2020,5.2,5.34,5.08,5.3,43300
EYEGW,22-May-2020,0.035,0.049,0.035,0.049,1800
EYEN,22-May-2020,3.11,3.14,2.9,3,144900
EYES,22-May-2020,0.96,0.97,0.9001,0.9298,611400
EYESW,22-May-2020,0.0699,0.09,0.065,0.07,7600
EYPT,22-May-2020,0.86,0.9,0.85,0.88,326200
EZPW,22-May-2020,5.3,5.3,4.95,5.19,339900
FAAR,22-May-2020,25.6384,25.8923,25.5542,25.6729,3500
FAB,22-May-2020,42.26,42.7,42.26,42.69,3800
FAD,22-May-2020,72.7435,73.4031,72.7435,73.4031,1900
FALN,22-May-2020,25.2,25.35,25.17,25.31,71300
FAMI,22-May-2020,0.5155,0.5155,0.471,0.492,435700
FANG,22-May-2020,42.57,43,41.38,42.94,1773800
FANH,22-May-2020,18.17,18.47,17.5,18.09,97000
FARM,22-May-2020,7.57,7.62,7.01,7.05,46900
FARO,22-May-2020,56.92,57.62,55.85,57.62,43700
FAST,22-May-2020,38.62,38.92,38.5,38.68,1966900
FAT,22-May-2020,2.96,2.96,2.9004,2.9004,1300
FATE,22-May-2020,33.72,35.25,32.12,35.23,1370700
FB,22-May-2020,231.51,235.99,228.74,234.91,33925500
FBIO,22-May-2020,2.66,2.89,2.62,2.83,717400
FBIOP,22-May-2020,18.49,18.5,18.2433,18.29,23700
FBIZ,22-May-2020,15.35,15.47,15.025,15.21,14500
FBMS,22-May-2020,20.43,20.51,19.77,20.01,75400
FBNC,22-May-2020,23.12,23.2,22.45,22.72,27300
FBSS,22-May-2020,12.93,12.93,12.93,12.93,100
FBZ,22-May-2020,8.91,9.01,8.875,8.94,17700
FCA,22-May-2020,22.84,22.84,22.6,22.7,2900
FCAL,22-May-2020,50.79,51.27,50.79,51.005,4200
FCAP,22-May-2020,58,59,58,59,4100
FCBC,22-May-2020,20.56,20.64,19.975,20.42,42000
FCBP,22-May-2020,14.1,14.12,13.5,14.09,28100
FCCO,22-May-2020,14.84,14.84,14.53,14.8,14800
FCCY,22-May-2020,12.04,12.05,11.66,11.76,18600
FCEF,22-May-2020,17.94,17.94,17.7792,17.8635,5900
FCEL,22-May-2020,2.03,2.03,1.93,1.98,4202000
FCFS,22-May-2020,70.46,71.04,68.245,68.85,134900
FCNCA,22-May-2020,364.32,364.32,354.085,356.27,27600
FCNCP,22-May-2020,24.99,25.04,24.91,25.02,18500
FCVT,22-May-2020,33.04,33.1899,33.03,33.1575,36700
FDBC,22-May-2020,35.7108,36.17,35.7108,36.15,1700
FDEF,22-May-2020,16.11,16.14,15.42,15.67,150000
FDIV,22-May-2020,44.125,44.2536,44.0987,44.2536,1400
FDNI,22-May-2020,29.55,29.55,28.86,29.2018,7200
FDT,22-May-2020,44.21,44.3,43.91,44.3,32300
FDTS,22-May-2020,30.72,30.72,30.72,30.72,100
FDUS,22-May-2020,9.32,9.54,9.3,9.31,174500
